"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","aggregation","artifacts","backbone","batch_size","concat_output","data_split","dataset","detector_width","emb_dim","emb_hidden","emb_knn","factor","gpus","grav_weight","hard_cuts/pt","hparams/activation","hparams/artifacts","hparams/backbone","hparams/batch_size","hparams/data_split","hparams/dataset","hparams/detector_width","hparams/emb_dim","hparams/emb_hidden","hparams/factor","hparams/gpus","hparams/hard_cuts/pt","hparams/influencer_influencer_weight","hparams/influencer_margin","hparams/input_dir","hparams/knn","hparams/lr","hparams/margin","hparams/max_epochs","hparams/max_r","hparams/min_r","hparams/model","hparams/nb_layer","hparams/nb_transformer_layers","hparams/nhits","hparams/nodes","hparams/num_heads","hparams/num_layer","hparams/num_tracks","hparams/patience","hparams/points_per_batch","hparams/project","hparams/ptcut","hparams/radius","hparams/randomisation","hparams/regime","hparams/spatial_channels","hparams/track_dis_width","hparams/user_influencer_neg_ratio","hparams/user_influencer_weight","hparams/user_user_pos_ratio","hparams/user_user_weight","hparams/warmup","influencer_influencer_weight","influencer_margin","input_dir","knn","lr","margin","max_epochs","max_knn","max_r","min_r","model","nb_layer","nb_transformer_layers","nhits","nodes","norm_embedding","norm_hidden","num_heads","num_layer","num_tracks","patience","points_per_batch","project","ptcut","r_train","radius","randomisation","regime","self_loop","spatial_channels","steps","track_dis_width","user_influencer_neg_ratio","user_influencer_weight","user_user_pos_ratio","user_user_weight","warmup","cluster_eff","cluster_pur","epoch","grav_facts/fact_0","grav_facts/fact_1","grav_facts/fact_2","grav_facts/fact_3","grav_facts/fact_4","influencer_influencer_loss","nbhood_sizes/nb_size_0","nbhood_sizes/nb_size_1","nbhood_sizes/nb_size_2","nbhood_sizes/nb_size_3","nbhood_sizes/nb_size_4","represent_dup","represent_eff","represent_pur","stats/training_max_memory","stats/training_time","stats/validation_max_memory","stats/validation_time","tracking_dup","tracking_eff","tracking_fake_rate","train_influencer_influencer_loss","train_loss","train_loss_epoch","train_loss_step","train_user_influencer_loss","train_user_user_loss","trainer/global_step","user_influencer_loss","user_user_loss","val_loss.min"
"peach-fire-148","finished","-","murnanedaniel","","2023-05-07T11:38:58.000Z","890","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","300","","","Influencer","4","","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","[0.3,0.1,0.1]","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","300","","","","Influencer","4","","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","[0.3,0.1,0.1]","1","0","10","0.7846413254737854","0.9196910262107848","299","","","","","","0.9742809534072876","","","","","","2.6500000953674316","0.550467312335968","0.962418258190155","0.08483457565307617","0.10689568519592284","0.03617429733276367","0.005497455596923828","0.6963350785340314","0.5979381203651428","0.34364262223243713","1.027314066886902","1.19987690448761","","","0.1725628823041916","0","2399","0.1869100481271744","0","1.067596435546875"
"autumn-paper-147","finished","-","murnanedaniel","","2023-05-07T11:38:56.000Z","854","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","Influencer","4","","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.2","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","","Influencer","4","","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.2","1","0","10","0.6943560242652893","0.973027765750885","299","","","","","","1.7902885675430298","","","","","","0.009999999776482582","0.07394669204950333","1","0.07568740844726562","0.1236572265625","0.03685474395751953","0.005387067794799805","0","0.06060606241226196","0.4000000059604645","1.7767525911331177","2.3444905281066895","","","0.5677379965782166","0","2399","0.5647485256195068","0","1.310987114906311"
"winter-monkey-146","finished","-","murnanedaniel","","2023-05-07T11:38:55.000Z","843","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","1","300","","","Influencer","4","","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","[0.1,0.3]","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","1","300","","","","Influencer","4","","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","[0.1,0.3]","1","0","10","0.977022111415863","0.6026077270507812","299","","","","","","2.3632984161376953","","","","","","3.2200000286102295","0.6529615521430969","0.990735113620758","0.08519887924194336","0.12546849250793457","0.03626060485839844","0.0054662227630615234","0.8284671532846716","0.47959184646606445","0.20579710602760315","1.6186435222625732","1.973381519317627","","","0.3547379970550537","0","2399","0.3735030889511109","0","2.7177562713623047"
"youthful-hill-144","finished","-","murnanedaniel","","2023-05-07T11:38:55.000Z","856","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","300","","","Influencer","4","","","1","4","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.3","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","300","","","","Influencer","4","","","1","","","4","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.3","1","0","10","0.8768218159675598","0.9725359678268432","299","","","","","","1.0534522533416748","","","","","","5.349999904632568","0.7858498096466064","0.9900956153869628","0.08883476257324219","0.10373902320861816","0.03572654724121094","0.005469083786010742","0.8218923933209648","0.9795918464660645","0.12071777880191804","1.084729552268982","1.4820789098739624","","","0.3973493278026581","0","2399","0.36073946952819824","0","1.3707618713378906"
"avid-galaxy-145","finished","-","murnanedaniel","","2023-05-07T11:38:55.000Z","830","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","Influencer","4","","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.3","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","","Influencer","4","","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.3","1","0","10","0.7877451777458191","0.9868571758270264","299","","","","","","3.4358935356140137","","","","","","0","0","0","0.07549619674682617","0.10445165634155272","0.036373138427734375","0.005110979080200195","0","0","1","2.7535130977630615","3.5962281227111816","","","0.8427149057388306","0","2399","0.8525975942611694","0","1.640684962272644"
"playful-elevator-143","finished","-","murnanedaniel","","2023-05-07T11:38:55.000Z","863","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","300","","","Influencer","4","","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.3","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","300","","","","Influencer","4","","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.3","1","0","10","0.8833916783332825","0.9905088543891908","299","","","","","","1.0440064668655396","","","","","","5.889999866485596","0.769501805305481","0.9959113001823424","0.08750581741333008","0.10572004318237305","0.03640890121459961","0.005532741546630859","0.8294010889292196","0.9494949579238892","0.14837712049484253","1.093725323677063","1.456165790557861","","","0.36244046688079834","0","2399","0.3806518018245697","0","1.3702820539474487"
"kind-wind-141","finished","-","murnanedaniel","","2023-05-07T11:38:54.000Z","844","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","300","","","Influencer","4","","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.1","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","300","","","","Influencer","4","","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.1","1","0","10","0.812764048576355","0.8903776407241821","299","","","","","","0.9444671273231506","","","","","","2.1500000953674316","0.5325711369514465","0.9620556831359864","0.08376312255859375","0.10604071617126463","0.036783695220947266","0.005646467208862305","0.6538461538461539","0.5454545617103577","0.3734939694404602","0.9958360195159912","1.1707478761672974","","","0.17491184175014496","0","2399","0.1866767704486847","0","1.076066017150879"
"copper-violet-140","finished","-","murnanedaniel","","2023-05-07T11:38:54.000Z","855","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","Influencer","4","","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.3","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","","Influencer","4","","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.3","1","0","10","0.804024338722229","0.9876883029937744","299","","","","","","1.77480947971344","","","","","","0.25","0.784846305847168","0.996370255947113","0.0764775276184082","0.10586428642272948","0.03658723831176758","0.005679607391357422","0.2233009708737864","0.8163265585899353","0.104347825050354","1.813416600227356","2.5587644577026367","","","0.7453478574752808","0","2399","0.790425717830658","0","1.536754488945007"
"revived-voice-142","finished","-","murnanedaniel","","2023-05-07T11:38:54.000Z","904","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","Influencer","4","","","1","4","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","[0.3,0.1,0.1]","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","","Influencer","4","","","1","","","4","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","[0.3,0.1,0.1]","1","0","10","0.624740481376648","0.9332691431045532","299","","","","","","1.9436566829681396","","","","","","0","0.001743679167702794","1","0.0786890983581543","0.1060793399810791","0.036769866943359375","0.00536036491394043","0","0","1","1.8641926050186155","2.1716017723083496","","","0.30740928649902344","0","2399","0.3076511323451996","0","1.3306623697280884"
"spring-valley-138","finished","-","murnanedaniel","","2023-05-07T11:38:53.000Z","874","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","Influencer","4","","","1","4","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.05","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","","Influencer","4","","","1","","","4","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.05","1","0","10","0.13125494122505188","0.9620051980018616","299","","","","","","3.7448415756225586","","","","","","0.019999999552965164","0.005937234964221716","1","0.0792837142944336","0.10384058952331544","0.0367741584777832","0.005453824996948242","0","0","1","3.3274900913238525","3.5340301990509033","","","0.20654015243053436","0","2399","0.20901592075824735","0","1.1434082984924316"
"northern-pond-139","finished","-","murnanedaniel","","2023-05-07T11:38:53.000Z","859","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","1","300","","","Influencer","4","","","1","4","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","[0.3,0.1,0.1]","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","1","300","","","","Influencer","4","","","1","","","4","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","[0.3,0.1,0.1]","1","0","10","0.971275269985199","0.4995875656604767","299","","","","","","2.483527898788452","","","","","","3.990000009536743","0.6198869347572327","0.9573702216148376","0.09175825119018556","0.10520696640014648","0.03687429428100586","0.0055081844329833984","0.7967741935483871","0.6299999952316284","0.24939465522766113","1.5631505250930786","1.6957367658615112","","","0.13258621096611023","0","2399","0.12454169243574142","0","2.569894790649414"
"crimson-wood-133","finished","-","murnanedaniel","","2023-05-07T11:38:53.000Z","845","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","1","300","","","Influencer","4","","","1","4","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.3","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","1","300","","","","Influencer","4","","","1","","","4","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.3","1","0","10","0.9842265248298644","0.6508354544639587","299","","","","","","2.3899877071380615","","","","","","5.474747657775879","0.7101077437400818","0.9503862261772156","0.09236478805541992","0.1055154800415039","0.03587770462036133","0.005461692810058594","0.8506224066390041","0.75","0.18718381226062775","1.6273999214172363","1.979803204536438","","","0.3524032533168793","0","2399","0.3404744267463684","0","2.687584161758423"
"sandy-plant-137","finished","-","murnanedaniel","","2023-05-07T11:38:53.000Z","846","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","Influencer","4","","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.2","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","","Influencer","4","","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.2","1","0","10","0.16961662471294403","0.8125643730163574","299","","","","","","3.1515047550201416","","","","","","0","0","0","0.07805299758911133","0.10901737213134766","0.036543846130371094","0.005284547805786133","0","0","1","2.9964122772216797","3.7938034534454346","","","0.7973912358283997","0","2399","0.813478946685791","0","1.5548372268676758"
"glowing-shape-131","finished","-","murnanedaniel","","2023-05-07T11:38:53.000Z","857","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","1","300","","","Influencer","4","","","1","4","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","[0.1,0.3]","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","1","300","","","","Influencer","4","","","1","","","4","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","[0.1,0.3]","1","0","10","0.9824662804603576","0.5532180070877075","299","","","","","","2.403897285461426","","","","","","3.7100000381469727","0.6334558725357056","0.9305967688560486","0.09527826309204102","0.10663962364196776","0.03543233871459961","0.005492448806762695","0.784452296819788","0.6161616444587708","0.2762148380279541","1.5801968574523926","1.9391188621520996","","","0.3589220345020294","0","2399","0.3699427545070648","0","2.732579469680786"
"fragrant-bee-134","finished","-","murnanedaniel","","2023-05-07T11:38:53.000Z","891","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","Influencer","4","","","1","4","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.05","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","","Influencer","4","","","1","","","4","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.05","1","0","10","0.2766941487789154","0.9065420031547546","299","","","","","","2.0632472038269043","","","","","","0.03999999910593033","0.02615518681704998","1","0.08300352096557617","0.104630708694458","0.03557300567626953","0.005347013473510742","0","0","1","2.010648012161255","2.1790037155151367","","","0.16835574805736542","0","2399","0.1692311018705368","0","1.125584602355957"
"toasty-silence-135","finished","-","murnanedaniel","","2023-05-07T11:38:53.000Z","855","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","1","300","","","Influencer","4","","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.3","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.0005","1","300","","","","Influencer","4","","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.3","1","0","10","0.980299472808838","0.7303898930549622","299","","","","","","2.3740382194519043","","","","","","3.7300000190734863","0.6248847842216492","0.9915180206298828","0.08475065231323242","0.12886857986450195","0.03563117980957031","0.0053942203521728516","0.8206896551724138","0.5306122303009033","0.24281984567642212","1.6106079816818235","1.944144368171692","","","0.3335363566875458","0","2399","0.34873339533805847","0","2.675503969192505"
"sleek-frost-136","finished","-","murnanedaniel","","2023-05-07T11:38:53.000Z","846","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","300","","","Influencer","4","","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","[0.1,0.3]","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","300","","","","Influencer","4","","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","[0.1,0.3]","1","0","10","0.8680379986763","0.9565150141716005","299","","","","","","0.9991518259048462","","","","","","4.71999979019165","0.7378876805305481","0.990788757801056","0.0844273567199707","0.1040170192718506","0.0375981330871582","0.005454540252685547","0.8071748878923767","0.8865979313850403","0.15047618746757507","1.0241377353668213","1.444812893867493","","","0.4206751585006714","0","2399","0.417134553194046","0","1.3563083410263062"
"dazzling-night-132","finished","-","murnanedaniel","","2023-05-07T11:38:53.000Z","857","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","Influencer","4","","","1","4","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.3","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","","Influencer","4","","","1","","","4","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.3","1","0","10","0.815662682056427","0.9957712292671204","299","","","","","","1.7893905639648438","","","","","","0.2800000011920929","0.6200545430183411","0.9989011287689208","0.08243703842163086","0.10657644271850586","0.03674602508544922","0.0054018497467041016","0.2307692307692308","0.6122449040412903","0.19587628543376925","1.698968529701233","2.4767632484436035","","","0.777794599533081","0","2399","0.8129144906997681","0","1.4867757558822632"
"fearless-bee-130","finished","-","murnanedaniel","","2023-05-07T11:38:52.000Z","835","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","Influencer","4","","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","[0.3,0.1,0.1]","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","","Influencer","4","","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","[0.3,0.1,0.1]","1","0","10","0.618696928024292","0.9781394004821776","299","","","","","","1.882065773010254","","","","","","0","0","0","0.077117919921875","0.10475850105285645","0.036013126373291016","0.005216360092163086","0","0","1","1.8914064168930056","2.1908342838287354","","","0.29942792654037476","0","2399","0.2998271882534027","0","1.2996371984481812"
