"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","aggregation","artifacts","backbone","batch_size","concat_output","data_split","dataset","detector_width","emb_dim","emb_hidden","emb_knn","factor","gpus","grav_weight","hard_cuts/pt","hparams/activation","hparams/artifacts","hparams/backbone","hparams/batch_size","hparams/data_split","hparams/dataset","hparams/detector_width","hparams/emb_dim","hparams/emb_hidden","hparams/factor","hparams/gpus","hparams/hard_cuts/pt","hparams/influencer_influencer_weight","hparams/influencer_margin","hparams/input_dir","hparams/knn","hparams/lr","hparams/margin","hparams/max_epochs","hparams/max_r","hparams/min_r","hparams/model","hparams/nb_layer","hparams/nhits","hparams/nodes","hparams/num_heads","hparams/num_layer","hparams/num_tracks","hparams/patience","hparams/points_per_batch","hparams/project","hparams/ptcut","hparams/radius","hparams/randomisation","hparams/regime","hparams/spatial_channels","hparams/track_dis_width","hparams/user_influencer_neg_ratio","hparams/user_influencer_weight","hparams/user_user_pos_ratio","hparams/user_user_weight","hparams/warmup","influencer_influencer_weight","influencer_margin","input_dir","knn","lr","margin","max_epochs","max_knn","max_r","min_r","model","nb_layer","nhits","nodes","norm_embedding","norm_hidden","num_heads","num_layer","num_tracks","patience","points_per_batch","project","ptcut","r_train","radius","randomisation","regime","self_loop","spatial_channels","steps","track_dis_width","user_influencer_neg_ratio","user_influencer_weight","user_user_pos_ratio","user_user_weight","warmup","cluster_eff","cluster_pur","epoch","grav_facts/fact_0","grav_facts/fact_1","grav_facts/fact_2","grav_facts/fact_3","grav_facts/fact_4","influencer_influencer_loss","nbhood_sizes/nb_size_0","nbhood_sizes/nb_size_1","nbhood_sizes/nb_size_2","nbhood_sizes/nb_size_3","nbhood_sizes/nb_size_4","represent_dup","represent_eff","represent_pur","stats/training_max_memory","stats/training_time","stats/validation_max_memory","stats/validation_time","tracking_dup","tracking_eff","tracking_fake_rate","train_influencer_influencer_loss","train_loss","train_loss_epoch","train_loss_step","train_user_influencer_loss","train_user_user_loss","trainer/global_step","user_influencer_loss","user_user_loss","val_loss.min"
"sandy-plant-137","finished","-","murnanedaniel","","2023-05-07T11:38:53.000Z","846","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","Influencer","4","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.2","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","","Influencer","4","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.2","1","0","10","0.16961662471294403","0.8125643730163574","299","","","","","","3.1515047550201416","","","","","","0","0","0","0.07805299758911133","0.10901737213134766","0.036543846130371094","0.005284547805786133","0","0","1","2.9964122772216797","3.7938034534454346","","","0.7973912358283997","0","2399","0.813478946685791","0","1.5548372268676758"
"spring-flower-36","finished","-","murnanedaniel","","2023-05-06T10:11:27.000Z","239","","SiLU","[""sum"",""mean"",""max"",""std""]","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Gravnet","10","true","[80,10,10]","trackml","","12","128","10","0.8","1","3","[1,null]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","100","50","","","Naive","3","","1","true","true","","30","200","10","","GeometricTracking_CHEP","","0.1","1","","[""rp"",""hnm"",""norm"",""radius""]","false","3","5","","","","1","","10","0.8271986842155457","0.04559478908777237","35","3","3","3","3","3","","51.22600555419922","46.63630294799805","38.02986145019531","26.8590145111084","34.00161361694336","0.012860081158578396","0.12829741835594177","0.06686338782310486","4.529971599578857","0.23275351524353027","1.2049546241760254","1.0442390441894531","0","0.0057441252283751965","0.9737470746040344","","","0.6277000904083252","0.5793732404708862","","","287","","","0.4858041107654571"
"fragrant-bee-134","finished","-","murnanedaniel","","2023-05-07T11:38:53.000Z","891","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","Influencer","4","","1","4","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.05","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","","Influencer","4","","1","","","4","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.05","1","0","10","0.2766941487789154","0.9065420031547546","299","","","","","","2.0632472038269043","","","","","","0.03999999910593033","0.02615518681704998","1","0.08300352096557617","0.104630708694458","0.03557300567626953","0.005347013473510742","0","0","1","2.010648012161255","2.1790037155151367","","","0.16835574805736542","0","2399","0.1692311018705368","0","1.125584602355957"
"vibrant-frost-126","finished","-","murnanedaniel","","2023-05-07T11:38:43.000Z","879","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","Influencer","4","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","0.1","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","","Influencer","4","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","0.1","1","0","10","0.45587509870529175","0.9171027541160583","299","","","","","","1.8472844362258911","","","","","","0.009999999776482582","0.011925042606890202","1","0.07579421997070312","0.11629581451416016","0.03646993637084961","0.0054225921630859375","0","0","1","1.9031158685684204","2.2198846340179443","","","0.31676873564720154","0","2399","0.31537050008773804","0","1.231481432914734"
"pretty-forest-129","finished","-","murnanedaniel","","2023-05-07T11:38:51.000Z","883","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","Influencer","4","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","[0.3,0.1,0.1]","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","","Influencer","4","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","[0.3,0.1,0.1]","1","0","10","0.1430666446685791","0.924210488796234","299","","","","","","3.5564684867858887","","","","","","0","0","0","0.07667684555053711","0.10456538200378418","0.03600311279296875","0.005232334136962891","0","0","1","3.231815814971924","3.640023231506348","","","0.40820738673210144","0","2399","0.40981540083885193","0","1.4970974922180176"
"drawn-dust-49","finished","-","murnanedaniel","","2023-05-06T10:43:23.000Z","200","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","","[1000,100,100]","toy","0.5","12","128","","0.8","1","","","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","1","[1000,100,100]","toy","0.5","12","128","0.8","1","","","","","50","0.001","0.1","100","2","0.5","Naive","4","1","1","4","10","10","10","","GeometricTracking_CHEP","0","0.1","","[""rp"",""hnm"",""norm""]","2","0","","","1","","10","","","","50","0.001","0.1","100","","2","0.5","Naive","4","1","1","","","4","10","10","10","","GeometricTracking_CHEP","0","","0.1","","[""rp"",""hnm"",""norm""]","","2","","0","","","1","","10","0.22889606654644012","0.8213826417922974","10","","","","","","","","","","","","2.0681748390197754","0.13111132383346558","0.7177742123603821","0.031549930572509766","0.012971878051757812","0.027150899171829224","0.00854469183832407","0","0.006013097241520882","0.9923760890960692","","","0.049264438450336456","0.03636065870523453","","","10449","","","0.023151783272624016"
"glorious-pond-121","finished","-","murnanedaniel","","2023-05-07T11:38:37.000Z","842","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","Influencer","4","","1","2","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","[0.1,0.3]","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","","Influencer","4","","1","","","2","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","[0.1,0.3]","1","0","10","0.6627153754234314","0.8672181963920593","299","","","","","","1.7432936429977417","","","","","","0","0","0","0.07708168029785156","0.1043710708618164","0.03600311279296875","0.005193233489990234","0","0","1","1.6784225702285769","2.531367778778076","","","0.8529452681541443","0","2399","0.8485001921653748","0","1.2219653129577637"
"jedi-tauntaun-8","finished","-","murnanedaniel","","2023-05-05T14:37:15.000Z","305","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","","","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","100","","","Naive","4","","1","2","30","4","10","","GeometricTracking_CHEP","","1","","[""rp"",""hnm"",""norm"",""radius""]","3","","","","1","","10","","","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","100","","","","Naive","4","","1","","","2","30","4","10","","GeometricTracking_CHEP","","","1","","[""rp"",""hnm"",""norm"",""radius""]","","3","","","","","1","","10","0.871113657951355","0.7996886372566223","99","","","","","","","","","","","","0.2750000059604645","0.6167247295379639","0.7814569473266602","0.02405548095703125","0.02360081672668457","0.013980865478515623","0.022380828857421875","0","0.7435898184776306","0.3095238208770752","","","0.6331157088279724","0.5912171602249146","","","799","","","0.23346570134162903"
"driven-sun-65","crashed","-","murnanedaniel","","2023-05-06T11:50:14.000Z","1203","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","","","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","1000","","","Naive","4","","1","2","30","4","50","","GeometricTracking_CHEP","","1","","[""rp"",""hnm"",""norm"",""radius""]","3","","","","1","","10","","","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","1000","","","","Naive","4","","1","","","2","30","4","50","","GeometricTracking_CHEP","","","1","","[""rp"",""hnm"",""norm"",""radius""]","","3","","","","","1","","10","0.9338334202766418","0.9987656474113464","489","","","","","","","","","","","","0.22499997913837433","0.7751798629760742","0.9999999403953552","0.023444175720214844","0.02259087562561035","0.013980388641357422","0.022849082946777344","0","0.9750000834465028","0.1875","","","0.3860740065574646","0.16146942973136902","","","3919","","","0.058572832494974136"
"northern-silence-50","finished","-","murnanedaniel","","2023-05-06T10:46:51.000Z","131","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","100","","[1000,100,100]","toy","0.5","12","128","","0.8","1","","","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","100","[1000,100,100]","toy","0.5","12","128","0.8","1","","","","","50","0.001","0.1","100","2","0.5","Naive","4","1","1","4","10","10","10","","GeometricTracking_CHEP","0","0.1","","[""rp"",""hnm"",""norm""]","2","0","","","1","","10","","","","50","0.001","0.1","100","","2","0.5","Naive","4","1","1","","","4","10","10","10","","GeometricTracking_CHEP","0","","0.1","","[""rp"",""hnm"",""norm""]","","2","","0","","","1","","10","0.2003328651189804","0.8911599516868591","41","","","","","","","","","","","","1.6456257104873655","0.12144212424755096","0.7855055332183838","0.351499080657959","0.017256975173950195","0.055536746978759766","0.6017768383026123","0","0.004854368977248669","0.9813953638076782","","","0.03710461035370827","0.038231246173381805","","","419","","","0.025160884484648705"
"warm-glitter-94","finished","-","murnanedaniel","","2023-05-06T15:41:56.000Z","486","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","","","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","200","","","Naive","4","","1","2","30","3","30","","GeometricTracking_CHEP","","1","","[""rp"",""hnm"",""norm"",""radius""]","3","","","","1","","10","","","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","1","200","","","","Naive","4","","1","","","2","30","3","30","","GeometricTracking_CHEP","","","1","","[""rp"",""hnm"",""norm"",""radius""]","","3","","","","","1","","10","0.9146465063095092","0.975228786468506","199","","","","","","","","","","","","0.23333333432674408","0.737864077091217","0.9650793671607972","0.03896665573120117","0.01856088638305664","0.028089523315429688","0.01995229721069336","0","0.8999999761581421","0.22857144474983215","","","0.4763854146003723","0.2699070870876312","","","1599","","","0.05442362278699875"
"azure-butterfly-150","finished","-","murnanedaniel","","2023-05-07T11:38:59.000Z","882","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","Influencer","4","","1","4","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","[0.1,0.3]","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.002","1","300","","","","Influencer","4","","1","","","4","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","[0.1,0.3]","1","0","10","0.6740278601646423","0.9629629254341124","299","","","","","","1.7904133796691897","","","","","","0","0.0009345794678665698","1","0.08229637145996094","0.10712480545043944","0.035429954528808594","0.005452156066894531","0","0","1","1.750218391418457","2.6003313064575195","","","0.8501128554344177","0","2399","0.831790030002594","0","1.2764450311660769"
"true-feather-118","finished","-","murnanedaniel","","2023-05-07T11:38:25.000Z","887","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","Influencer","4","","1","4","30","10","30","100000","GeometricTracking_CHEP","","1","1","[""rp"",""hnm"",""norm"",""radius""]","3","","1","[0.3,0.1,0.1]","1","0","10","2","3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.003","1","300","","","","Influencer","4","","1","","","4","30","10","30","100000","GeometricTracking_CHEP","","","1","1","[""rp"",""hnm"",""norm"",""radius""]","","3","","","1","[0.3,0.1,0.1]","1","0","10","0.5440547466278076","0.9812291264533995","299","","","","","","3.989323377609253","","","","","","0","0","0","0.08110666275024414","0.1052687168121338","0.03675556182861328","0.005138397216796875","0","0","1","2.926546573638916","3.255334854125977","","","0.3287883698940277","0","2399","0.3271563947200775","0","1.605824589729309"
